0.135, -2.036, -0.326, -0.904, -0.29, -0.2, 0.295, -0.058, 0.736, 0.129, -1.276, -0.198, 0.196, 0.067, -0.01, -0.42, 0.233, -0.408, -0.219, -0.02, 0.269, 0.242, 0.293, -0.258, -0.353, -0.022, 0.41, -0.264, -0.001, 0.32, 0.183, -0.397, -0.523, -0.046, 0.694, -0.058, 0.175, 0.111, 0.057, -0.246, 0.139, -0.247, 0.008, 0.122, 0.203, -0.001, -0.265, 0.242, -0.003, -0.14, 0.203, 0.072, -0.468, -0.198, -0.312, 0.31, -0.065, 0.15, 0.209, 0.056, 0.158, -0.11, 0.012, -0.284
-0.448, 0.165, -0.431, -0.203, 0.086, -0.171, 0.191, 0.362, 0.091, 0.07, -0.316, 0.185, -0.188, 0.461, 0.194, -0.528, 0.67, 0.329, -0.06, -0.06, 0.179, 0.017, -0.4, -0.192, 0.105, 0.165, 0.162, 0.062, -0.191, 0.103, 0.327, -0.222, 0.33, 0.247, 0.511, 0.088, 0.06, 0.234, 0.707, 0.827, -0.098, -0.5, 0.425, -0.377, -0.323, 0.088, -0.424, 0.237, -0.559, 0.177, -0.651, -0.287, -0.478, 0.557, -0.021, -0.327, 0.017, -0.027, 0.246, 1.218, 0.646, 0.609, 0.594, 1.045
-0.051, -0.845, 0.318, -0.564, 0.25, -0.257, -0.328, -0.961, 0.033, -0.061, -0.486, 0.367, 0.034, -0.375, 0.137, 0.262, -0.221, 0.123, -0.088, 0.274, -0.384, -0.215, 0.051, 0.166, 0.043, -0.528, -0.241, 0.176, -0.055, -0.501, -0.026, 0.313, -0.139, -0.079, -0.211, -0.013, -0.519, -0.675, -0.232, 0.039, -0.232, 0.251, -0.07, 0.004, -0.21, -0.038, 0.205, -0.242, 0.04, -0.059, 0.041, -0.322, 0.459, 0.097, 0.143, -0.22, 0.067, -0.191, -0.561, -0.08, -0.224, 0.022, 0.107, -0.425
-0.734, -0.077, -1.029, -0.018, 0.147, -0.015, -0.147, 0.027, -0.12, -0.221, 0.002, 0.002, -0.433, 0.146, 0.098, -0.944, 0.034, 0.525, 0.292, 0.176, 0.162, 0.19, 0.047, 0.228, 0.804, 0.398, 0.217, 0.014, -0.086, 0.13, -0.286, -0.526, 0.029, -0.495, 0.307, -0.028, 0.106, 0.036, -0.193, 0.135, -0.47, -0.724, 0.009, 0.192, -0.29, -0.502, -0.771, -0.139, -0.35, 0.512, 0.102, -0.196, -0.089, 0.294, -0.644, -0.208, 0.307, 0.402, 0.146, 0.636, -0.041, 0.534, 0.157, 1.15
0.002, 0.205, 0.335, 0.191, -0.104, -0.959, -0.753, -0.616, -0.989, -0.007, -0.027, 0.451, -0.219, -0.588, -0.184, 0.442, -0.872, -0.429, -0.019, 0.344, -0.487, -0.395, -0.12, 0.312, 0.123, -0.354, -1.18, 0.109, -0.872, -1.332, 0.01, 0.658, 0.318, 0.058, -1.016, -0.093, -0.572, -0.867, 0.119, 0.492, 0.052, 0.569, -0.615, -0.066, -0.526, 0.348, 0.737, -0.384, -0.01, 0.191, -0.115, 0.12, 0.681, 0.564, 0.326, -1.452, -0.689, -1.031, -0.993, -0.454, -0.536, 0.295, -0.291, -0.865
0.138, 0.063, 0.214, 0.148, 0.378, 0.615, 0.257, -0.272, 0.055, -0.143, -0.189, -0.141, -0.073, 0.279, 0.155, -0.006, -0.044, 0.44, -0.387, -0.507, -0.286, -0.417, -0.569, -0.441, -0.38, -0.066, 0.128, 0.281, 0.316, 0.472, -0.011, 0.144, 0.076, -0.121, -0.295, -0.317, -0.525, -0.3, -0.141, 0.283, 0.023, -0.065, 0.476, 0.237, 0.347, -0.248, -0.198, 0.293, 0.432, -0.373, -0.433, -0.593, -0.884, 0.081, -0.134, 0.46, 0.607, 0.177, 0.645, -0.089, -0.109, -0.123, 0.022, 0.288
-0.059, -0.419, 0.106, -0.269, 0.092, -0.742, -0.009, 0.279, -0.115, 0.089, -0.233, 0.319, -0.299, 0.163, 0.096, -0.618, -0.149, -0.351, -0.131, 0.501, 0.053, 0.305, 0.117, -0.034, -0.294, -0.075, 0.454, 0.159, -0.386, 0.08, 0.147, -0.24, -0.444, -0.363, 0.536, 0.212, 0.077, -0.196, -0.152, -0.223, 0.279, -0.185, -0.759, -0.05, -0.289, 0.096, -0.275, 0.155, -0.096, -0.1, 0.23, 0.367, -0.044, -0.066, -0.682, 0.067, -0.046, -0.022, 0.13, -0.556, -0.71, -0.113, 0.147, -0.183
-0.222, 0.621, -0.682, -0.118, -0.244, -0.19, -0.037, 0.668, -0.1, 0.057, 0.232, -0.159, -0.138, 0.054, -0.203, -0.347, -0.003, 0.145, 0.073, 0.026, 0.296, 0.222, 0.129, -0.001, 0.264, 0.461, -0.23, -0.248, -0.605, 0.018, 0.327, -0.618, -0.002, 0.248, 0.32, -0.129, 0.291, 0.415, 0.742, 0.742, -0.254, -0.916, 0.007, -0.228, -0.12, -0.077, -0.525, -0.06, -0.555, 0.364, -0.077, 0.053, -0.287, 0.33, -0.331, -0.172, -0.269, 0.252, 0.162, 0.909, 0.848, -0.229, -1.252, 0.647
0.052, -0.123, -0.213, -0.384, 0.022, 0.432, 0.11, -0.005, 0.393, 0.109, -0.135, 0.034, 0.307, -0.084, -0.057, 0.174, 0.204, 0.072, -0.076, -0.535, 0.317, 0.226, 0.057, -0.138, -0.155, 0.441, 0.276, -0.278, -0.11, 0.502, -0.098, -0.445, -0.463, -0.006, 0.261, -0.301, -0.258, 0.269, 0.181, 0.135, 0.126, -0.432, 0.304, -0.214, 0.35, -0.179, -0.447, 0.046, -0.248, -0.065, -0.066, 0.044, -0.495, -0.467, -0.154, 0.103, -0.165, -0.242, 0.358, -0.354, 0.026, -0.609, -0.339, -0.177
0.021, -0.54, -0.16, -0.294, -0.047, -0.524, 0.147, 0.306, 0.148, 0.344, -0.073, 0.055, -0.034, 0.063, -0.232, -0.661, -0.332, -0.851, -0.058, 0.32, 0.064, 0.493, 0.08, -0.113, -0.184, -0.127, 0.67, 0.121, 0.154, 0.374, -0.04, -0.346, -0.657, -0.556, 0.676, 0.205, 0.037, -0.119, -0.63, -0.922, 0.145, -0.38, -0.761, 0.008, 0.183, -0.109, -0.405, 0.249, 0.015, -0.182, 0.136, 0.221, -0.198, -0.396, -0.457, 0.284, 0.118, 0.074, -0.057, -1.089, -0.613, -0.106, 0.319, -0.227
