0.067, -0.077, 0.192, -0.54, -0.184, -0.842, -0.305, 0.194, 0.073, -0.084, -0.037, 0.144, -0.194, -0.249, 0.148, 0.17, 0.102, -0.031, -0.03, 0.285, -0.103, 0.022, 0.008, -0.109, -0.139, -0.222, -0.027, -0.14, 0.064, 0.024, 0.068, 0.17, 0.194, 0.052, 0.13, 0.054, 0.356, 0.077, -0.139, -0.243, 0.013, -0.034, 0.023, 0.024, -0.021, -0.124, 0.028, 0.043, 0.093, 0.047, -0.135, 0.028, -0.297, -0.08, -0.357, 0.289, 0.267, 0.16, 0.29, -0.567, -0.487, -0.346, -0.214, -0.711
-0.792, -0.118, -0.392, 0.28, 0.355, 0.437, 0.009, 0.246, 0.516, -0.662, -0.544, -0.657, -0.625, 0.213, 0.011, -0.355, 0.209, 0.143, -0.413, -0.235, -0.313, -0.324, -0.394, -0.444, -0.225, 0.015, -0.124, -0.313, -0.334, 0.071, -0.223, -0.01, -0.185, -0.067, -0.354, -0.059, -0.153, 0.301, 0.091, -0.104, 0.271, 0.214, 0.41, 0.14, 0.378, 0.332, 0.157, 0.09, -0.096, 0.096, 0.31, -0.006, -0.141, 0.581, 0.535, -0.33, -0.253, 0.398, 0.345, 0.225, 0.362, 0.667, 0.707, 1.14
0.339, -0.075, 0.428, -0.651, -0.496, -0.571, -0.095, -0.57, -0.381, 0.889, 0.378, 0.906, 0.034, 0.139, 0.201, -0.352, -0.767, -0.841, 0.316, 0.665, -0.161, 0.538, 0.761, 0.53, 0.192, 0.308, 0.324, 0.479, -0.148, 0.243, 0.07, -0.02, -0.565, -0.977, 0.007, 0.069, -0.281, -0.203, -0.918, -0.701, -0.451, -0.656, -1.414, -0.397, -0.455, -0.142, -0.237, -0.405, -0.099, -0.287, -0.229, 0.115, 0.183, -0.717, -0.786, -0.036, -0.029, -0.176, -0.13, -1.427, -0.899, -0.519, -0.526, -0.54
-0.361, -0.309, -0.195, 0.312, 0.593, 0.322, 0.104, 0.148, 0.013, -0.197, -0.34, 0.088, -0.47, 0.41, 0.285, -0.356, 0.277, 0.19, -0.024, -0.195, -0.263, 0.124, -0.101, 0.044, -0.058, 0.143, -0.049, -0.124, -0.258, -0.592, 0.051, -0.011, -0.139, -0.44, 0.228, 0.47, 0.169, 0.008, -0.268, -0.292, 0.227, 0.307, 0.283, -0.03, -0.187, -0.12, -0.069, -0.102, -0.174, 0.15, 0.034, 0.085, 0.183, -0.072, -0.138, -0.243, 0.008, -0.111, -0.259, -0.097, -0.091, 0.447, 0.143, 0.202
0.681, 0.348, 0.653, -0.186, 0.274, 0.203, 0.103, -0.6, -0.384, 1.437, 0.673, 1.192, 0.225, 0.203, 0.123, -0.052, -0.445, 0.048, -0.05, 0.158, -0.725, 0.407, 0.84, 0.784, 0.333, 0.29, 0.261, 0.955, -0.527, -0.449, 0.03, 0.374, -0.696, -0.824, 0.181, 0.385, -0.279, -0.242, -0.703, -0.588, -0.422, -0.635, -0.856, -0.745, -0.876, -0.463, -0.827, -0.359, -0.252, -0.913, -0.724, -0.153, -0.32, -0.852, -0.881, -0.547, -0.21, -0.636, 0.113, -1.693, -0.843, -0.69, -0.126, -0.967
-0.298, -0.365, -0.323, 0.278, 0.611, 0.76, 0.031, -0.053, 0.062, -0.91, -1.072, -0.376, -0.317, 0.323, 0.178, -0.287, -0.298, -0.027, -0.428, -0.343, -0.42, -0.528, -1.348, -0.299, -0.838, -0.611, 0.076, 0.92, -0.017, 0.113, -0.282, -0.267, -0.429, -0.356, -0.219, 0.024, -0.253, -0.359, -0.272, -0.065, 0.537, 0.371, -0.033, 0.7, 0.508, 0.124, 0.026, 0.387, 0.582, -0.141, -0.028, -0.128, -0.115, 0.456, 0.448, 0.003, 0.414, 0.167, 0.501, -0.096, -0.111, 0.605, 1.289, 0.56
0.212, 0.147, 0.22, -0.268, 0.186, -0.293, 0.194, -0.322, -0.497, 0.59, 0.484, 0.646, 0.328, -0.708, -0.393, 0.133, 0.333, 0.415, 0.136, 0.381, 0.158, 0.359, 0.415, 0.627, 0.426, 0.233, 0.343, 0.405, -0.057, -0.039, 0.233, 0.115, -0.231, -0.491, 0.537, 0.533, 0.232, 0.392, -0.533, -0.339, -0.286, -0.204, 0.298, -0.339, -0.244, -0.903, -0.781, 0.13, 0.109, -0.05, -0.09, 0.063, -0.45, -1.111, -1.208, 0.536, 0.526, 0.099, 0.286, -0.492, -0.742, -0.174, -0.169, -0.589
0.004, -0.136, 0.078, 0.27, 0.127, 0.19, 0.03, -0.126, -0.164, -0.208, -0.218, -0.214, -0.321, 0.009, -0.141, 0.076, -0.061, -0.218, -0.078, -0.166, 0.189, -0.013, -0.103, -0.326, -0.059, 0.052, -0.068, -0.335, -0.063, 0.065, 0.112, -0.074, 0.173, 0.324, -0.057, -0.124, 0.118, 0.099, -0.061, -0.211, -0.038, -0.125, -0.113, -0.052, -0.117, 0.207, 0.131, -0.096, -0.121, 0.074, 0.156, 0.063, 0.016, 0.106, 0.097, -0.042, -0.036, 0.143, 0.05, -0.163, -0.148, -0.254, -0.345, -0.151
-0.295, -0.215, -0.979, 0.524, 0.383, 0.747, 0.321, 0.056, 0.223, -0.755, -0.833, -0.656, -0.259, 0.317, 0.073, -0.229, -0.683, -0.264, -0.328, -0.227, -0.313, -0.428, -1.365, -1.205, -0.932, -0.559, 0.079, 0.344, 0.3, 0.374, -0.269, -0.309, -0.679, -0.3, -0.28, -0.075, -0.092, 0.098, -0.429, -0.436, 0.315, 0.17, -0.213, 0.516, 0.7, 0.283, 0.168, 0.224, 0.31, -0.359, -0.039, -0.314, -0.166, 0.564, 0.662, -0.056, -0.003, 0.484, 0.687, -0.01, 0.182, 0.548, 1.025, 0.011
0.188, 0.058, 0.288, -0.457, -0.253, -0.398, -0.032, -0.074, -0.407, 0.367, 0.358, 0.575, 0.225, -0.364, -0.263, 0.097, 0.318, 0.035, 0.134, 0.335, 0.147, 0.171, 0.254, 0.264, 0.253, 0.215, 0.23, 0.187, 0.082, -0.046, 0.014, 0.215, 0.01, -0.116, 0.391, 0.365, 0.378, 0.339, -0.366, -0.49, -0.288, -0.38, 0.047, -0.071, -0.328, -0.732, -0.498, 0.179, 0.281, -0.094, -0.08, 0.064, -0.157, -0.817, -0.748, 0.376, 0.139, 0.14, 0.086, -0.523, -0.555, -0.112, -0.091, -0.479
