0.27, 0.02, 0.24, 0.01, 0.09, 0.23, 0.08, 0.07, 0.09, 0.17, 0.03, 0.18, 0.16, 0.27, 0.25, 0.49, 0.21, 0.29, 0.07, 0.23, 0.13, 0.11, 0.23, 0.25, 0.02, 0.03, 0.11, 0.09, 0.08, 0.23, 0.09, 0.21, 0.04, 0.08, 0.08, 0.09, 0.06, 0.06, 0.03, 0.08, 0.33, 0.21, 0.17, 0.12, 0.5, 0.2, 0.24, 0.33, 0.23, 0.4, 0.18, 0.33, 0.14, 0.31, 0.12, 0.2, 0.23, 0.02, 0.02, 0.01, 0.0, 0.29, 0.05, 0.09
0.03, 0.02, 0.02, 0.0, 0.01, 0.03, 0.01, 0.03, 0.02, 0.02, 0.01, 0.02, 0.02, 0.09, 0.05, 0.09, 0.05, 0.04, 0.01, 0.02, 0.02, 0.01, 0.02, 0.02, 0.01, 0.01, 0.02, 0.02, 0.02, 0.03, 0.02, 0.04, 0.02, 0.03, 0.02, 0.02, 0.02, 0.01, 0.01, 0.02, 0.05, 0.03, 0.08, 0.04, 0.05, 0.06, 0.04, 0.04, 0.03, 0.05, 0.02, 0.04, 0.02, 0.11, 0.04, 0.02, 0.02, 0.01, 0.01, 0.01, 0.01, 0.11, 0.04, 0.06
0.17, 0.01, 0.21, 0.0, 0.1, 0.14, 0.05, 0.02, 0.02, 0.13, 0.03, 0.14, 0.1, 0.15, 0.2, 0.42, 0.16, 0.25, 0.05, 0.19, 0.08, 0.08, 0.16, 0.19, 0.02, 0.04, 0.07, 0.07, 0.05, 0.21, 0.1, 0.27, 0.03, 0.07, 0.07, 0.09, 0.03, 0.04, 0.1, 0.18, 0.18, 0.21, 0.75, 0.05, 0.24, 0.18, 0.29, 0.18, 0.2, 0.26, 0.09, 0.22, 0.26, 0.31, 0.11, 0.14, 0.2, 0.01, 0.03, 0.02, 0.03, 0.15, 0.01, 0.2
0.02, 0.0, 0.01, 0.0, 0.01, 0.02, 0.01, 0.01, 0.01, 0.0, 0.0, 0.0, 0.0, 0.03, 0.01, 0.04, 0.02, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.01, 0.01, 0.03, 0.01, 0.02, 0.01, 0.01, 0.01, 0.0, 0.01, 0.01, 0.01, 0.01, 0.02, 0.01, 0.07, 0.04, 0.04, 0.02, 0.02, 0.03, 0.02, 0.01, 0.0, 0.0, 0.0, 0.05, 0.01, 0.02, 0.03, 0.01, 0.01, 0.0, 0.0, 0.04, 0.0, 0.05
0.04, 0.0, 0.04, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.01, 0.01, 0.05, 0.03, 0.03, 0.08, 0.1, 0.01, 0.04, 0.02, 0.02, 0.08, 0.1, 0.01, 0.02, 0.01, 0.02, 0.0, 0.02, 0.03, 0.06, 0.01, 0.02, 0.04, 0.05, 0.02, 0.02, 0.02, 0.03, 0.12, 0.09, 0.16, 0.01, 0.04, 0.1, 0.11, 0.03, 0.03, 0.07, 0.02, 0.13, 0.12, 0.06, 0.03, 0.01, 0.01, 0.0, 0.01, 0.01, 0.01, 0.03, 0.0, 0.07
0.25, 0.03, 0.16, 0.02, 0.04, 0.23, 0.05, 0.05, 0.06, 0.15, 0.1, 0.12, 0.35, 0.3, 0.19, 0.55, 0.14, 0.19, 0.18, 0.07, 0.31, 0.09, 0.11, 0.15, 0.06, 0.11, 0.07, 0.05, 0.09, 0.23, 0.08, 0.19, 0.07, 0.15, 0.03, 0.02, 0.04, 0.06, 0.03, 0.06, 0.21, 0.14, 0.4, 0.27, 0.1, 0.2, 0.2, 0.31, 0.19, 0.48, 0.2, 0.35, 0.14, 0.41, 0.11, 0.22, 0.21, 0.03, 0.04, 0.01, 0.01, 0.23, 0.03, 0.04
0.05, 0.01, 0.06, 0.0, 0.01, 0.02, 0.01, 0.01, 0.01, 0.02, 0.01, 0.02, 0.01, 0.07, 0.04, 0.03, 0.08, 0.09, 0.02, 0.04, 0.03, 0.02, 0.04, 0.07, 0.01, 0.02, 0.02, 0.02, 0.01, 0.03, 0.02, 0.03, 0.01, 0.01, 0.06, 0.06, 0.03, 0.03, 0.01, 0.03, 0.13, 0.08, 0.06, 0.01, 0.06, 0.08, 0.08, 0.06, 0.03, 0.09, 0.07, 0.13, 0.04, 0.06, 0.03, 0.02, 0.02, 0.0, 0.0, 0.0, 0.0, 0.1, 0.03, 0.04
0.08, 0.02, 0.06, 0.0, 0.02, 0.07, 0.02, 0.03, 0.03, 0.02, 0.01, 0.02, 0.03, 0.08, 0.05, 0.17, 0.07, 0.08, 0.01, 0.02, 0.02, 0.01, 0.05, 0.04, 0.01, 0.02, 0.03, 0.04, 0.02, 0.08, 0.02, 0.08, 0.02, 0.06, 0.02, 0.02, 0.02, 0.03, 0.04, 0.06, 0.06, 0.02, 0.15, 0.07, 0.11, 0.07, 0.04, 0.07, 0.05, 0.03, 0.02, 0.04, 0.01, 0.11, 0.03, 0.06, 0.07, 0.01, 0.02, 0.01, 0.01, 0.06, 0.02, 0.1
0.1, 0.02, 0.06, 0.01, 0.02, 0.12, 0.02, 0.02, 0.04, 0.02, 0.01, 0.01, 0.03, 0.09, 0.06, 0.19, 0.07, 0.07, 0.02, 0.01, 0.02, 0.01, 0.02, 0.02, 0.01, 0.02, 0.03, 0.03, 0.04, 0.09, 0.02, 0.03, 0.01, 0.03, 0.01, 0.01, 0.02, 0.03, 0.02, 0.03, 0.07, 0.04, 0.16, 0.08, 0.18, 0.06, 0.03, 0.1, 0.06, 0.01, 0.01, 0.03, 0.01, 0.07, 0.03, 0.06, 0.06, 0.01, 0.02, 0.0, 0.0, 0.07, 0.03, 0.04
0.12, 0.01, 0.14, 0.0, 0.02, 0.08, 0.02, 0.03, 0.03, 0.07, 0.02, 0.05, 0.05, 0.14, 0.11, 0.11, 0.14, 0.18, 0.04, 0.11, 0.07, 0.07, 0.11, 0.14, 0.02, 0.04, 0.06, 0.05, 0.03, 0.13, 0.04, 0.08, 0.02, 0.04, 0.09, 0.08, 0.04, 0.05, 0.02, 0.04, 0.29, 0.18, 0.06, 0.04, 0.2, 0.13, 0.19, 0.16, 0.16, 0.24, 0.13, 0.24, 0.11, 0.15, 0.06, 0.09, 0.09, 0.01, 0.01, 0.01, 0.0, 0.21, 0.04, 0.08
