0.05, -0.66, 0.15, -0.86, 0.54, -0.07, 0.35, 0.04, 0.39, 0.25, -0.82, 0.48, -0.13, -0.08, 0.16, -0.03, -0.06, 0.03, -0.52, 0.54, -0.32, 0.28, 0.29, 0.25, -1.02, -0.84, 0.3, 0.31, -0.17, -0.12, 0.05, 0.02, -0.58, -0.5, 0.13, 0.15, -0.14, -0.2, -0.9, -0.58, 0.15, -0.03, -1.08, -0.34, 0.4, -0.16, -0.14, 0.13, 0.05, 0.14, 0.14, 0.03, -0.26, -0.19, -0.04, 0.08, 0.17, -0.73, -0.81, -0.94, -1.6, -0.01, 0.24, -0.64
-0.3, 0.98, -0.4, 0.29, 0.24, -0.41, 0.31, 0.82, 0.73, -0.28, -0.49, -0.16, -0.53, 0.55, 0.29, 0.02, 0.2, -0.09, -0.24, -0.1, -0.62, -0.33, -0.37, -0.59, -0.35, -0.26, 0.3, 0.41, 0.06, -0.27, 0.21, 0.14, 0.57, 0.22, 0.39, 0.19, 0.57, 0.11, 0.03, 0.02, -0.03, -0.37, -0.06, 0.25, -0.07, 0.41, -0.18, -0.21, -0.3, -0.1, -0.09, -0.38, -0.49, 0.58, 0.55, -0.45, -0.28, 0.17, -0.1, 1.25, 1.03, 0.77, 1.74, 0.78
-0.21, -0.92, 0.23, -1.35, 0.82, -0.35, 0.02, -1.0, -1.13, 0.16, -0.7, 0.44, -0.37, -0.48, 0.15, 0.03, -0.12, 0.09, -0.6, 0.55, -0.56, 0.18, 0.16, 0.17, -0.93, -0.49, 0.06, 0.28, -0.39, -0.02, 0.36, 0.43, -0.6, -0.5, 0.09, 0.37, -0.68, -0.45, 0.42, 0.48, -0.29, 0.17, 0.6, -1.07, -0.11, -0.07, 0.27, -0.27, 0.12, -0.1, -0.4, -0.18, 0.52, 0.0, 0.05, -0.04, 0.25, -0.9, -0.35, 0.25, 0.73, -0.48, -0.92, 0.34
-0.22, 0.42, -0.17, 0.58, 0.46, 0.17, 0.43, 0.58, 0.63, -1.5, -1.41, -1.39, -1.4, 0.38, -0.13, 0.04, 0.14, 0.04, -1.39, -1.42, -1.37, -1.46, -1.26, -1.31, -0.7, -0.75, 0.67, 0.92, 0.45, 0.47, 0.02, 0.04, 0.37, 0.12, -0.09, -0.24, 0.08, 0.28, 0.45, 0.23, -0.11, -0.23, 0.55, 1.17, 0.36, 0.27, 0.02, 0.47, 0.38, -1.53, -1.26, -1.76, -2.0, 0.48, 0.2, 0.41, 0.67, 0.72, 0.67, 0.56, 0.57, 0.6, 0.4, 1.36
-0.26, -0.6, -0.15, -2.07, -1.14, -1.52, -0.84, -1.27, -1.73, -0.6, -1.22, -0.47, -1.36, -0.18, -0.34, -1.25, 0.5, 0.53, -0.51, 0.4, -0.52, -0.05, 0.78, 0.87, 0.12, 0.37, -0.42, 0.13, -1.7, -1.1, 0.37, 0.39, -0.35, -0.33, 1.06, 1.09, 0.28, 0.17, 0.36, 0.13, 0.72, 0.74, 0.44, -1.77, -0.59, 0.73, 0.65, -0.53, -0.5, 0.0, -0.68, 0.67, 1.09, -0.22, 0.16, -1.39, -1.29, -1.21, -0.5, 0.2, 0.69, -0.54, -1.12, 0.61
0.02, -0.18, -0.25, -0.08, -0.18, -0.02, -0.14, -0.27, -0.08, 0.19, 0.31, 0.16, 0.65, 0.05, -0.06, 0.11, -0.45, -0.36, 0.52, -0.6, 0.62, 0.15, -0.35, -0.22, -0.01, 0.32, -0.22, -0.21, -0.09, -0.09, -0.06, -0.07, -0.01, 0.13, -0.76, -1.33, -0.61, -0.2, -0.77, -0.85, -0.29, -0.38, -0.21, 0.48, -1.13, -0.14, -0.29, 0.1, -0.12, 0.35, 0.25, 0.14, -0.25, 0.09, -0.05, 0.18, 0.09, -0.27, -0.28, -1.07, -1.04, -0.2, -0.28, -1.36
-0.13, -0.22, 0.24, -0.72, -0.32, -1.04, -0.16, -0.1, -0.32, -0.33, -0.91, -0.33, -1.03, 0.04, -0.15, -1.37, 0.5, 0.41, -0.3, 0.43, -0.37, 0.21, 0.11, 0.47, -0.17, 0.16, 0.21, 0.4, -0.71, -0.64, -0.1, -0.29, -0.48, -0.82, 1.24, 1.32, 0.76, 0.66, -0.6, 0.07, 0.72, 0.53, -0.58, -1.04, -0.26, 0.48, 0.29, -0.03, -0.3, 0.19, 0.7, 0.65, -0.01, -0.35, 0.11, -0.71, -0.59, -0.9, -0.92, -0.87, -0.94, 0.49, 1.13, -0.02
0.21, 0.41, 0.08, -0.03, 0.33, 0.03, 0.28, 0.59, 0.53, -0.55, -0.79, -0.26, -0.53, 0.03, -0.19, 0.26, 0.19, 0.11, -0.77, -0.53, -0.63, -0.72, 0.03, -0.21, -0.25, 0.07, 0.44, 0.8, -0.05, 0.22, 0.12, 0.38, 0.14, 0.45, 0.03, 0.03, 0.15, 0.31, 0.76, 0.6, -0.28, -0.85, 0.14, 0.38, 0.25, 0.09, -0.52, -0.02, -0.12, -1.02, -0.93, -0.79, -1.26, 0.08, -0.05, 0.2, 0.34, 0.07, 0.14, 0.54, 0.33, -0.17, 0.62, 0.82
0.46, 0.35, 0.06, 0.75, 0.57, 0.66, 0.55, 0.39, 0.78, -0.35, -0.53, -0.66, -0.37, 0.16, 0.16, 0.38, 0.12, -0.04, -0.58, -1.43, -0.72, -0.58, -0.58, -0.71, -0.1, 0.1, 0.43, 0.52, 0.49, 0.31, -0.33, -0.46, -0.44, -0.15, -0.26, -0.75, 0.13, 0.41, 0.15, -0.24, 0.02, -0.43, 0.25, 0.6, 0.76, -0.06, -0.78, 0.35, 0.11, -1.82, -1.76, -1.1, -2.08, -0.26, -0.09, 0.33, 0.28, 0.24, 0.34, -0.32, -0.03, 0.0, 1.08, -0.09
-0.1, -0.58, 0.24, -0.82, -0.14, -0.44, -0.22, -0.16, -0.21, 0.01, -0.49, -0.04, -0.61, -0.09, -0.02, -0.87, 0.2, 0.24, -0.25, 0.43, -0.26, 0.46, 0.19, 0.3, -0.59, -0.11, 0.36, 0.3, -0.41, -0.03, -0.12, -0.26, -0.55, -0.57, 0.81, 0.73, 0.23, 0.26, -0.85, -0.57, 0.66, 0.47, -1.42, -0.81, 0.15, 0.06, 0.32, 0.08, 0.34, 0.29, 0.44, 0.4, 0.11, -0.27, -0.0, -0.11, -0.1, -0.58, -0.82, -0.86, -1.46, 0.33, 0.62, -0.1
-0.46, 0.06, -0.67, 0.05, -0.01, 0.37, 0.2, 0.62, 0.73, -0.65, -0.35, -0.58, -0.1, 0.31, 0.16, 0.11, 0.06, -0.38, -0.34, -0.61, -0.16, -0.5, -0.23, -0.51, -0.31, -0.01, 0.1, 0.1, 0.13, 0.45, 0.08, -0.2, 0.2, 0.38, -0.16, -0.11, -0.04, 0.25, -0.06, -0.25, -0.54, -0.47, 0.05, 0.44, 0.4, 0.09, -0.1, 0.13, -0.02, 0.0, -0.03, -0.39, -0.53, 0.35, -0.16, 0.34, 0.18, 0.02, 0.06, 0.56, 0.44, -0.07, 0.46, 0.62
